0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513
0,-17.299484252929688,2.8805930614471436,0.0,0.0,-23.73490333557129,0.0,69.9869384765625,0.0,0.0,0.0,0.0,0.0,2.4547786712646484,0.0,16.99535369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.465551853179932,0.0,-1.7135696411132812,0.0,51.75445556640625,-28.35719108581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82440185546875,36.64493942260742,0.0,-2.989165782928467,0.0,0.0,0.0,34.8947868347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.6797981262207,21.154382705688477,0.0,0.0,0.0,-12.491138458251953,0.7225770950317383,6.724884033203125,0.0,0.0,63.878395080566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.692771911621094,0.0,0.0,0.0,0.0,-2.59033203125,-22.865285873413086,0.0,0.0,0.0,4.559086799621582,0.0,26.559133529663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.249122619628906,0.0,0.0,-8.793164253234863,0.0,0.0,0.0,0.0,-14.936433792114258,0.0,0.0,0.0,-8.289582252502441,-16.37711524963379,0.0,0.0,0.0,2.28045654296875,0.0,0.0,-3.1321678161621094,0.0,0.0,0.0,0.0,32.12067794799805,19.06720733642578,0.0,0.0,0.0,0.0,0.0,0.7372784614562988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769270420074463,0.0,0.0,0.0,0.0,0.0,0.0,1.7695178985595703,0.0,0.0,17.597248077392578,0.0,0.0,0.0,0.0,0.0,-18.493730545043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.365364074707031,0.0,0.0,0.0,-18.7612247467041,-6.421309471130371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.454446792602539,-3.86141300201416,10.448164939880371,0.0,14.049415588378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46937370300293,0.0,0.0,-21.206947326660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.998653411865234,0.0,0.0,-12.93875789642334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.342257499694824,0.0,0.0,0.0,9.025959014892578,-7.6103291511535645,0.0,0.0,0.0,29.920618057250977,8.29327392578125,0.0,0.0,-30.652299880981445,0.0,0.0,0.0,0.0,0.0,-6.278144836425781,0.0,0.0,0.0,0.0,0.0,0.0,-3.0149946212768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208813667297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.763019561767578,0.0,0.0,0.0,36.398887634277344,14.05444622039795,13.466368675231934,0.0,0.0,0.0,0.0,0.0,0.0,-17.573671340942383,0.0,0.0,34.572792053222656,6.114336013793945,0.0,0.0,0.0,0.0,-19.98595428466797,-17.623891830444336,13.466487884521484,0.0,-8.443405151367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.334253311157227,0.0,0.0,0.0,0.0,0.0,-4.997257232666016,0.0,0.0,15.312676429748535,30.830812454223633,-25.89447784423828,0.0,17.558284759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.828819274902344,-27.39592742919922,1.5296897888183594,0.0,0.0,0.0,0.0,0.0,9.698844909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314182281494141,0.0,16.631614685058594,3.1004486083984375,0.0,0.0,-10.8147554397583,0.0,0.0,0.0,0.0,0.0,12.332513809204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7807581424713135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.844051361083984,9.963305473327637,0.0,-9.833646774291992,0.0,0.0,0.0,28.998741149902344,0.0,0.0,0.0,0.0,0.0,0.0,6.01514196395874,25.217670440673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.29668664932251,0.0,1.4551596641540527,8.607097625732422,-14.725471496582031,10.492803573608398,0.0,0.0,0.0,-12.112818717956543,0.0,0.0,0.0,16.11520004272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195845127105713,0.0,0.0,0.0,-18.381406784057617,0.0,0.0,0.0,0.0,-0.6433334350585938,0.0,0.0,0.0,0.0,0.0,0.0,-11.708938598632812,0.0,0.0,0.0,21.208526611328125,3.469355821609497,0.0,0.0,0.0,0.0,0.0,-25.00653839111328,0.0,0.0,34.33106994628906,0.0,12.990372657775879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.218542098999023,0.0,0.0,0.0,0.0,64.94062042236328,0.0,0.0,0.0,1
1,7.955879211425781,-2.477869749069214,0.0,0.0,-16.491018295288086,23.72744369506836,-17.87005615234375,2.474588394165039,0.0,0.0,0.0,0.0,40.9222412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.14533805847168,9.195479393005371,2.3194522857666016,0.0,-105.67491149902344,85.54676055908203,10.453946113586426,0.0,0.0,0.0,0.0,0.0,0.0,6.157679080963135,0.0,0.0,0.0,0.0,0.0,0.0,3.874312400817871,25.443452835083008,0.0,0.0,0.0,0.0,-49.101585388183594,-5.258586883544922,0.0,32.491722106933594,0.0,0.0,0.0,-3.84637451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.629722595214844,0.0,11.917645454406738,8.939085006713867,0.0,-47.20371627807617,0.0,-139.42112731933594,0.0,0.0,-29.194414138793945,0.0,10.83005142211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.334149360656738,0.0,0.0,0.0,0.0,4.814474105834961,-22.865285873413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.966132164001465,0.0,0.0,5.370765686035156,0.0,0.0,0.0,0.0,12.721424102783203,0.0,0.0,0.0,14.874403953552246,19.131683349609375,0.0,0.0,0.0,-12.671806335449219,0.0,0.0,-27.064346313476562,0.0,0.0,0.0,2.2233166694641113,8.956339836120605,13.182836532592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914292335510254,0.0,17.40777015686035,3.222444772720337,0.0,-2.004638671875,0.0,25.967079162597656,0.0,0.0,2.5762407779693604,0.0,0.0,0.0,-12.265846252441406,0.0,0.0,16.811199188232422,0.0,0.0,0.0,0.0,-8.417805671691895,0.0,0.0,0.0,10.498645782470703,8.661297798156738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.83613395690918,-3.86141300201416,0.0,0.0,-46.828914642333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.422292709350586,0.0,0.0,0.0,0.0,13.983196258544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.658418655395508,0.0,0.0,14.947996139526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1549835205078125,0.0,0.0,17.697601318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.342257499694824,0.0,0.0,0.0,0.0,-7.6103291511535645,0.0,0.0,0.0,-29.506532669067383,-14.151315689086914,0.0,0.0,-30.740583419799805,0.0,0.0,0.0,0.0,0.0,-33.7405891418457,0.0,0.0,0.0,44.76406478881836,0.0,0.0,-3.109111785888672,5.17876672744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.872554779052734,0.0,0.0,0.0,-15.432893753051758,-8.733973503112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.083498001098633,24.722492218017578,40.25129699707031,0.7257766723632812,0.0,0.0,0.0,0.0,0.0,-26.587352752685547,-17.623891830444336,-14.743701934814453,0.0,-12.719548225402832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.66753578186035,11.848993301391602,10.160070419311523,0.0,0.0,0.0,-27.73224639892578,0.0,0.0,0.0,-3.4060497283935547,-55.322288513183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.744728088378906,-18.423328399658203,-6.693552494049072,0.0,0.0,0.0,0.0,0.0,-1.7998981475830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.77093505859375,0.0,6.838592052459717,-10.8147554397583,0.0,0.0,0.0,0.0,0.0,-6.7375407218933105,23.943334579467773,0.0,7.499659538269043,9.094869613647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1296756267547607,0.0,0.0,0.0,0.0,23.584945678710938,0.0,0.0,0.0,0.0,-31.582107543945312,0.0,0.0,12.515922546386719,0.0,0.0,0.0,-31.43719482421875,0.0,0.0,6.1752238273620605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655834197998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6674652099609375,0.0,0.0,-36.110321044921875,23.397621154785156,-8.398365020751953,0.0,0.0,0.0,-12.112818717956543,0.0,0.0,41.15799331665039,-10.475396156311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.381406784057617,0.0,0.0,0.0,0.0,-49.441097259521484,0.0,0.0,0.0,0.0,0.0,0.0,-0.18522167205810547,0.0,0.0,0.0,-12.427350044250488,0.0,20.305727005004883,0.0,0.0,0.0,0.0,61.342041015625,0.0,0.0,-50.50050354003906,0.0,33.62406921386719,0.0,0.0,0.0,0.0,0.0,22.83034324645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.25115394592285,0.0,0.0,23.088693618774414,1
2,-23.571617126464844,0.0,6.597268581390381,0.0,-10.75130844116211,-21.49822425842285,21.529512405395508,-2.474588394165039,0.0,0.0,0.0,0.0,-30.636215209960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.195479393005371,-8.367450714111328,0.0,0.0,-82.749755859375,-10.453946113586426,2.2054011821746826,0.0,0.0,0.0,0.0,0.0,-6.157679080963135,1.8467183113098145,0.0,0.0,0.0,0.6245270371437073,0.0,-3.874312400817871,-25.443452835083008,0.0,0.0,0.0,0.0,8.42873477935791,0.0,0.0,-31.53475570678711,0.0,0.0,0.0,35.365447998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.556983947753906,0.0,-11.917645454406738,-8.939085006713867,0.0,0.0,0.0,0.0,0.0,13.653240203857422,0.0,0.0,-10.83005142211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.39392852783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573634147644043,0.0,0.0,0.0,0.0,-14.16392993927002,0.0,0.0,0.0,0.0,-38.765892028808594,0.0,0.0,0.0,36.91733932495117,-30.129932403564453,0.0,0.0,0.0,-9.74830150604248,0.0,0.0,18.9603271484375,0.0,0.0,0.0,36.4913215637207,28.023141860961914,-12.628724098205566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.022360801696777,0.0,44.662628173828125,-3.222444772720337,0.0,0.0,0.0,-25.967079162597656,0.0,0.0,-2.5762407779693604,0.0,0.0,0.0,-11.06753158569336,0.0,0.0,-16.811199188232422,0.0,0.0,7.186741828918457,0.0,5.3894243240356445,0.0,0.0,0.0,-48.291690826416016,-15.08260726928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82840919494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.422292709350586,0.0,0.0,0.0,0.0,-13.983196258544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.897403717041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.13646697998047,0.0,0.0,-2.593242645263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.746906280517578,0.0,0.0,54.74259567260742,0.0,24.2863826751709,17.895673751831055,0.0,0.0,39.56645202636719,1.91193687915802,0.0,0.0,0.0,0.0,30.204914093017578,0.0,0.0,0.0,4.417781829833984,0.0,0.0,0.0,-5.17876672744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.495285034179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.369428634643555,0.0,6.060913562774658,0.0,0.0,0.0,4.988792896270752,0.0,0.0,0.0,-24.722492218017578,-40.25129699707031,-16.429336547851562,0.0,0.0,0.7485319375991821,0.0,35.48023223876953,0.0,0.2575453519821167,19.11663818359375,0.0,0.0,15.223817825317383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.848993301391602,-6.6586480140686035,0.0,0.0,0.0,7.216464519500732,0.0,0.0,0.0,0.6192035675048828,49.727943420410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849258422851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.409358978271484,-22.196735382080078,25.06566047668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.109485626220703,0.0,0.0,0.0,0.0,0.0,8.8904447555542,0.0,0.0,2.484516143798828,0.0,-1.8395576477050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.475711822509766,0.0,7.045860290527344,-8.887813568115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1296756267547607,0.0,0.0,0.0,0.0,-7.758807182312012,0.0,0.0,0.0,0.0,27.989259719848633,0.0,0.0,-44.5499153137207,0.0,0.0,0.0,28.706192016601562,0.0,0.0,-6.1752238273620605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.655834197998047,27.797019958496094,0.0,0.0,0.0,0.0,0.0,0.0,-6.964151859283447,0.0,0.0,-26.755535125732422,-19.83408546447754,0.0,0.0,0.0,0.0,0.6398999691009521,0.0,0.0,-38.89878845214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72093963623047,0.0,0.0,6.534776210784912,0.0,51.791168212890625,0.0,-15.785531997680664,0.0,0.0,0.0,8.583596229553223,0.0,-20.305727005004883,0.0,0.0,0.0,0.0,-86.34857940673828,6.7062087059021,0.0,0.0,0.0,-33.62406921386719,0.0,0.0,0.0,0.0,0.0,-10.725369453430176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.088693618774414,0
3,0.0,0.0,0.0,-9.254586219787598,-6.887449741363525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.763107299804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.225671768188477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.648995876312256,0.0,0.0,-9.774465560913086,0.0,0.0,3.3148679733276367,35.8453254699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.337869644165039,1.3148841857910156,15.478906631469727,0.0,0.0,0.0,23.347274780273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0138874053955078,0.0,0.0,0.0,-2.6022300720214844,0.0,0.0,55.48267364501953,0.0,0.0,-4.818202972412109,0.0,0.0,0.0,0.0,0.0,9.962682723999023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.86686134338379,0.0,28.080623626708984,0.0,0.0,9.617280006408691,0.0,0.0,0.0,0.0,-0.5390129089355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6209239959716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032436370849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.324005126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380222320556641,0.0,0.0,0.0,0.0,-5.181090354919434,0.0,0.0,-1.3627662658691406,3.815441131591797,0.0,0.0,0.0,0.0,0.0,0.0,21.038293838500977,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365978240966797,-5.473855972290039,0.0,2.072545051574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.909996032714844,0.0,7.167594909667969,0.0,1.1491438150405884,0.0,0.0,0.0,-26.135726928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.597663879394531,0.0,0.0,0.0,-1.5743051767349243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823753356933594,0.0,0.0,0.0,0.0,19.171918869018555,13.564956665039062,0.0,0.0,-24.629478454589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8109951019287109,0.0,7.783180236816406,0.0,0.0,0.0,0.0,0.0,6.09126615524292,0.0,0.0,0.0,0.0,0.0,0.0,10.728734970092773,0.0,0.0,0.0,18.016836166381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38878631591797,0.0,9.06493091583252,0.0,11.274303436279297,0.0,0.0,0.0,0.0,0.0,-1.3817005157470703,0.0,0.0,0.0,0.0,11.157419204711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2306766510009766,0.0,0.0,0.0,0.24776238203048706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084606170654297,0.0,0.0,0.0,0.0,0.0,0.0,-1.0891647338867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.608524322509766,0.0,0.0,0.0,8.282791137695312,13.742198944091797,5.33404541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.476337432861328,0.0,0.0,0.0,6.816374778747559,0.0,0.0,-14.471122741699219,0.0,0.0,-17.4926815032959,0.0,0.0,-2.477823257446289,0.0,0.0,-3.56134033203125,0.0,0.0,-1.5754289627075195,0.0,0.0,0.0,0.0,0.0,6.004523277282715,0.0,0.0,0.0,0.0,-19.218868255615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.844249725341797,0.13610076904296875,0.0,3.67775821685791,-16.123868942260742,0.0,0.0,14.04354476928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97918128967285,0.0,0.0,0.0,-26.081504821777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.334895133972168,0.0,0.0,14.192646026611328,0.0,0.07816696166992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.495356559753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158703804016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585236549377441,1.4584693908691406,0.0,0.0,0.0,0.0,0.0,-12.264616012573242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4950079917907715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,0.0,-3.7612226009368896,0.0,0.0,0.0,0.0,35.64509582519531,30.421279907226562,0.0,0.0,0.0,0.0,-29.773588180541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98550796508789,0.0,0.0,0.0,0.0,-23.463451385498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7980846166610718,20.81679344177246,25.611923217773438,0.0,-4.338405609130859,0.0,0.0,102.6505126953125,-34.93955612182617,0.0,0.0,0.0,0.0,0.0,16.24458122253418,0.0,0.0,0.0,0.0,-5.208678245544434,0.0,0.0,0.0,0.0,0.0,8.344998359680176,0.0,-45.90452194213867,0.0,51.69049072265625,0.0,0.0,0.0,0.0,0.0,0.0,78.69962310791016,0.0,1.9685227870941162,-15.658792495727539,0.0,0.0,-43.1031379699707,0.0,-2.3589096069335938,0.0,0.0,0.0,0.0,0.0,0.0,-4.59939432144165,0.0,16.88531494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.29817199707031,0.0,0.0,0.0,0.0,-48.82204818725586,0.0,0.0,0.0,-2.097759962081909,19.680410385131836,7.947543144226074,0.0,0.0,0.0,0.0,-12.527241706848145,43.890052795410156,-80.22130584716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9660139083862305,0.0,0.0,0.0,-11.913553237915039,40.746864318847656,0.0,0.0,7.572105407714844,27.725065231323242,0.0,0.0,-7.259686470031738,0.0,0.0,48.19509506225586,0.0,0.0,0.0,0.0,0.0,-39.19598388671875,0.0,0.0,0.0,-10.349641799926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13208770751953,-20.946630477905273,0.0,0.0,0.0,0.0,5.460031509399414,0.0,0.0,0.0,0.0,0.0,3.4254980087280273,0.0,-6.372371196746826,0.0,0.0,0.0,0.0,0.0,0.0,-13.278724670410156,0.0,-2.55550479888916,0.0,0.0,0.0,0.0,0.0,0.0,-3.6967318058013916,0.0,0.0,-46.058597564697266,0.0,-1.4556803703308105,0.0,0.0,0.0,-11.68156909942627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.799222946166992,9.140646934509277,0.0,0.0,-9.380960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3539047241210938,0.0,0.0,0.0,0.0,-32.14515686035156,30.010059356689453,0.0,43.65580749511719,-13.129069328308105,0.0,0.0,-11.781843185424805,-26.6206111907959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.72958755493164,0.0,0.0,0.0,0.0,0.0,-11.989620208740234,0.0,0.0,0.0,90.16207122802734,0.0,0.0,0.0,0.0,4.886499404907227,18.510128021240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.076786041259766,-25.626205444335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.453081130981445,0.0,-48.42940139770508,11.142477035522461,0.0,-7.560456275939941,0.0,18.99905014038086,0.0,0.0,19.86493492126465,0.0,-20.79315948486328,5.512541770935059,0.0,0.0,0.0,-2.6681928634643555,0.0,0.0,-6.444472312927246,0.0,0.0,0.0,0.0,-23.482351303100586,-3.4856672286987305,0.0,0.0,18.02625274658203,0.0,0.0,-32.8547477722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.40961456298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5990684032440186,0.0,0.0,0.0,0.0,-45.60633850097656,-37.51870346069336,-29.694345474243164,0.0,0.0,0.0,0.0,-17.760398864746094,3.6777520179748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40892791748047,0.0,0.0,-8.227141380310059,0.0,0.0,24.084077835083008,4.87688684463501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.52489471435547,0.0,0.0,0.0,0.0,0.0,-28.040822982788086,0.0,0.0,0.0,0.0,8.757634162902832,0.0,0.0,0.0,0.0,0.0,-32.73906707763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.68030548095703,5.292778015136719,0.0,7.504137992858887,26.239654541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.007089614868164,0.0,0.0,0.0,-17.80325698852539,0.0,0.0,0.0,0.0,0.0,0.0,-10.91219425201416,-25.15294075012207,0.0,0.0,-71.24092102050781,10.31340217590332,-32.86425018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.43889236450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.379852294921875,0.0,0.9015553593635559,0.0,0.0,0.0,-1.8979023694992065,0.0,0.0,0.0,19.770431518554688,0.0,0.0,0.0,0.0,49.69031524658203,0.0,0.0,0.0,-16.74506378173828,0.0,-3.455469846725464,6.500627517700195,7.667313575744629,0.0,0.0,0.0,0.0,-40.89851379394531,0.0,0.0,-23.85679054260254,0.0,-24.90546226501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.714393615722656,0.0,0.0,0.0,0.0,-31.07050323486328,0.0,0.0,0.0,0
